row,customer_id,name,matched_master_id,match_status,match_rule
1509,,Kiaan Dugal,,incomplete_match,no_candidate
1510,C00734,Pranav Bobal,C00734,conflicting,customer_id
1511,,,C02228,partial_match,email
1512,C02825,Gautami Memon,C02825,partial_match,customer_id
1513,C02419,Harita Ganguly,C02419,complete_match,customer_id
1514,C02290,Jackson Parmer,C02290,complete_match,customer_id
1515,C00398,Bhavya Dugal,C00398,partial_match,customer_id
1516,,ZASHIL PATEL,C02820,partial_match,phone
1517,,,,incomplete_match,no_candidate
1518,C01485,Indali Tandon,C01485,partial_match,customer_id
1519,,Nicholas Aurora,C00490,partial_match,name_city
1520,,,C00409,partial_match,email
1521,C02910,Zinal Tara,C02910,complete_match,customer_id
1522,,,C01526,partial_match,email
1523,C01600,Liam Panchal,C01600,complete_match,customer_id
1524,C01474,Vanya Warrior,C01474,partial_match,customer_id
1525,C02766,Om Ramesh,C02766,partial_match,customer_id
1526,N00246,Quincy Shanker,,new_entity,no_candidate
1527,C01317,Daksha Grover,C01317,partial_match,customer_id
1528,C01014,Rajata Sundaram,C01014,conflicting,customer_id
1529,C00869,Jason Sha,C00869,conflicting,customer_id
1530,N00076,Ryan Gupta,,new_entity,no_candidate
1531,,,,incomplete_match,no_candidate
1532,C02718,Faris Kakar,C02718,complete_match,customer_id
1533,C02284,Mohammed Natarajan,C02284,partial_match,customer_id
1534,N00236,Vasudha Toor,,new_entity,no_candidate
1535,C01348,Devika Mital,C01348,partial_match,customer_id
1536,,,,incomplete_match,no_candidate
1537,C01413,Kabir Bath,C01413,complete_match,customer_id
1538,C01057,Luke Wason,C01057,partial_match,customer_id
1539,,Aadhya Sheth,,incomplete_match,no_candidate
1540,C02933,Lila Guha,C02933,partial_match,customer_id
1541,N00020,Irya Konda,,new_entity,no_candidate
1542,,,,incomplete_match,no_candidate
1543,C02477,Peter Varkey,C02477,conflicting,customer_id
1544,C00348,Ranveer Prasad,C00348,partial_match,customer_id
1545,C01426,Faraj Kashyap,C01426,partial_match,customer_id
1546,C00809,Oliver Bhat,C00809,complete_match,customer_id
1547,C00781,Hamsini Apte,C00781,partial_match,customer_id
1548,C01134,Mekhala Bhalla,C01134,partial_match,customer_id
1549,,,,incomplete_match,no_candidate
1550,,vasudha kannan,C01511,partial_match,email
1551,,Vrishti Sane,C01344,partial_match,name_city
1552,C00340,Maanav Gara,C00340,complete_match,customer_id
1553,N00290,Gaurang Sidhu,,new_entity,no_candidate
1554,C00895,Guneet Varty,C00895,complete_match,customer_id
1555,C00908,Gavin Rajagopal,C00908,complete_match,customer_id
1556,,,,incomplete_match,no_candidate
1557,C01321,Udyati Sen,C01321,partial_match,customer_id
1558,N00242,Zilmil Upadhyay,,new_entity,no_candidate
1559,C02578,Maanav Rajagopal,C02578,conflicting,customer_id
1560,C01503,Amruta Dalal,C01503,partial_match,customer_id
1561,C01238,Dev Mammen,C01238,partial_match,customer_id
1562,C01884,Jhalak Narasimhan,C01884,partial_match,customer_id
1563,,nitesh ramaswamy,C02863,partial_match,email
1564,C00098,Yamini Roy,C00098,complete_match,customer_id
1565,C00365,Azad Chakrabarti,C00365,conflicting,customer_id
1566,N00365,Amrita Sant,,new_entity,no_candidate
1567,N00032,Garima Kannan,,new_entity,no_candidate
1568,C01396,Hemani Thakur,C01396,conflicting,customer_id
1569,C02540,Dipta Bhattacharyya,C02540,partial_match,customer_id
1570,,ADWETA BEN,C01926,partial_match,phone
1571,,HARINI AGRAWAL,C02248,partial_match,phone
1572,,,,incomplete_match,no_candidate
1573,N00316,Nicholas Khare,,new_entity,no_candidate
1574,,Balvan Ratta,C01136,partial_match,name_city
1575,C00026,Zarna Ramaswamy,C00026,complete_match,customer_id
1576,N00297,Jason Iyer,,new_entity,no_candidate
1577,C00952,Xiti Halder,C00952,conflicting,customer_id
1578,C01719,Anita Nagi,C01719,conflicting,customer_id
1579,C01959,Mohammed Bera,C01959,conflicting,customer_id
1580,C00627,Neha Mukhopadhyay,C00627,conflicting,customer_id
1581,C00047,Jasmit Nath,C00047,partial_match,customer_id
1582,,,C00739,partial_match,email
1583,N00158,Bahadurjit Sur,,new_entity,no_candidate
1584,C01258,Yasti Nadkarni,C01258,complete_match,customer_id
1585,N00002,Gautam Vasa,,new_entity,no_candidate
1586,N00099,Dalbir Kar,,new_entity,no_candidate
1587,C02126,Arjun Bawa,C02126,partial_match,customer_id
1588,C01363,Yochana Sule,C01363,complete_match,customer_id
1589,C02841,Anya Kaul,C02841,complete_match,customer_id
1590,N00329,Isha Tiwari,,new_entity,no_candidate
1591,N00105,Priya Ramesh,,new_entity,no_candidate
1592,N00209,Frado Sura,,new_entity,no_candidate
1593,C01318,Chaitanya Dhingra,C01318,complete_match,customer_id
1594,N00047,Ekaja Modi,,new_entity,no_candidate
1595,C00363,Noah Char,C00363,conflicting,customer_id
1596,C02893,Samar Amble,C02893,complete_match,customer_id
1597,C01824,Suhani Basu,C01824,conflicting,customer_id
1598,C02557,Jairaj Devi,C02557,partial_match,customer_id
1599,C01989,Vedant Batta,C01989,partial_match,customer_id
1600,C02111,Tripti Ratta,C02111,partial_match,customer_id
1601,C02887,Chavvi Mangal,C02887,partial_match,customer_id
1602,N00387,Dakshesh Nazareth,,new_entity,no_candidate
1603,C02127,Ladli Johal,C02127,partial_match,customer_id
1604,,krishna murthy,C02894,partial_match,email
1605,C01464,Kavya Boase,C01464,partial_match,customer_id
1606,C00300,Harinakshi Yohannan,C00300,conflicting,customer_id
1607,N00069,Chaaya Kapur,,new_entity,no_candidate
1608,C02498,Daksh Sule,C02498,partial_match,customer_id
1609,C01815,Kashvi Randhawa,C01815,conflicting,customer_id
1610,C01551,Ekansh Sharaf,C01551,complete_match,customer_id
1611,,Urvashi Kaul,,incomplete_match,no_candidate
1612,C00140,Ridhi Sachdev,C00140,partial_match,customer_id
1613,C02132,Hamsini Gara,C02132,conflicting,customer_id
1614,C01128,Tanvi Sehgal,C01128,conflicting,customer_id
1615,N00189,Jhalak Gala,,new_entity,no_candidate
1616,C02184,Anya Bir,C02184,conflicting,customer_id
1617,C02753,Chandresh Bora,C02753,partial_match,customer_id
1618,,,,incomplete_match,no_candidate
1619,N00341,Yauvani Sem,,new_entity,no_candidate
1620,,Fariq Dugal,,incomplete_match,no_candidate
1621,N00304,Zayan Karan,,new_entity,no_candidate
1622,C02734,Ekansh Saha,C02734,conflicting,customer_id
1623,C02628,Ekantika Bali,C02628,partial_match,customer_id
1624,,Quincy Bose,C02213,partial_match,name_city
1625,C00260,Kavya Rajagopal,C00260,complete_match,customer_id
1626,,Megha Tak,C01280,partial_match,name_city
1627,C00698,Nihal Suresh,C00698,partial_match,customer_id
1628,,Meera Dubey,,incomplete_match,no_candidate
1629,N00024,Orinder Gole,,new_entity,no_candidate
1630,N00247,Tristan Sehgal,,new_entity,no_candidate
1631,,,,incomplete_match,no_candidate
1632,N00291,Jeevika Ramaswamy,,new_entity,no_candidate
1633,C02641,Guneet Buch,C02641,complete_match,customer_id
1634,,,,incomplete_match,no_candidate
1635,N00015,Mekhala Guha,,new_entity,no_candidate
1636,C01456,Charvi Ranganathan,C01456,conflicting,customer_id
1637,C00261,Zayyan Muni,C00261,complete_match,customer_id
1638,,,C00419,partial_match,email
1639,C01531,Pranav Anand,C01531,partial_match,customer_id
1640,C00223,Faris Saini,C00223,conflicting,customer_id
1641,C02453,Kavya Cheema,C02453,partial_match,customer_id
1642,C01495,Dalbir Rau,C01495,complete_match,customer_id
1643,,Wishi Upadhyay,C00982,partial_match,name_city
1644,C01033,Vasatika Naidu,C01033,complete_match,customer_id
1645,,Eshana Chaudhuri,C01748,partial_match,name_city
1646,C01091,Nilima Sridhar,C01091,conflicting,customer_id
1647,C02486,Abeer Som,C02486,conflicting,customer_id
1648,,Nikita Oommen,,incomplete_match,no_candidate
1649,N00287,Elijah Ghosh,,new_entity,no_candidate
1650,C00727,Widisha Hari,C00727,conflicting,customer_id
1651,N00025,Joshua Gupta,,new_entity,no_candidate
1652,C01909,Osha Hora,C01909,conflicting,customer_id
1653,C00034,Mugdha Om,C00034,partial_match,customer_id
1654,C02518,Anamika Sampath,C02518,conflicting,customer_id
1655,,sai narain,C02049,partial_match,email
1656,C01266,Yamini Kunda,C01266,complete_match,customer_id
1657,C00188,Aadhya Sheth,C00188,partial_match,customer_id
1658,,,,incomplete_match,no_candidate
1659,C00405,Luke Dyal,C00405,partial_match,customer_id
1660,N00097,Gopal Gopal,,new_entity,no_candidate
1661,C00292,Isha Bora,C00292,partial_match,customer_id
1662,N00196,Ekani Uppal,,new_entity,no_candidate
1663,C02464,Nirja Sawhney,C02464,complete_match,customer_id
1664,C02052,Bakhshi Dalal,C02052,conflicting,customer_id
1665,,SIYA CHACKO,C01105,partial_match,phone
1666,N00307,Omya Raman,,new_entity,no_candidate
1667,N00256,Vincent Mahal,,new_entity,no_candidate
1668,,Nicholas Jaggi,C02868,partial_match,name_city
1669,C00200,Suhani Nayar,C00200,partial_match,customer_id
1670,,charles mammen,C01071,partial_match,email
1671,C01779,Divya Manda,C01779,conflicting,customer_id
1672,C00253,Lajita Gupta,C00253,conflicting,customer_id
1673,C02987,Ishanvi Venkataraman,C02987,partial_match,customer_id
1674,,DAKSH NAGY,C00577,partial_match,phone
1675,N00180,Priya Gaba,,new_entity,no_candidate
1676,,Brinda Ghosh,,incomplete_match,no_candidate
1677,N00139,Manthan Dhar,,new_entity,no_candidate
1678,N00100,Abha Lata,,new_entity,no_candidate
1679,C01199,Januja Raj,C01199,partial_match,customer_id
1680,C00208,Tanveer Karan,C00208,complete_match,customer_id
1681,,Libni Batra,,incomplete_match,no_candidate
1682,,JANAKI MASTER,C02495,partial_match,phone
1683,C00197,Qadim Sura,C00197,partial_match,customer_id
1684,C01825,Ayushman Mahajan,C01825,conflicting,customer_id
1685,C02718,Faris Kakar,C02718,partial_match,customer_id
1686,C00671,Alexander Sampath,C00671,conflicting,customer_id
1687,C01719,Anita Nagi,C01719,partial_match,customer_id
1688,C02711,Amruta Misra,C02711,complete_match,customer_id
1689,C00411,Isaac Gokhale,C00411,partial_match,customer_id
1690,C02919,Maanav Devan,C02919,conflicting,customer_id
1691,C00040,Frederick Pillai,C00040,complete_match,customer_id
1692,C00226,Anita Chandra,C00226,partial_match,customer_id
1693,,Sathvik Keer,,incomplete_match,no_candidate
1694,C02696,Xiti Manne,C02696,complete_match,customer_id
1695,N00372,Dayita Vora,,new_entity,no_candidate
1696,C00831,Harrison Guha,C00831,conflicting,customer_id
1697,N00379,Lakshmi Ganesan,,new_entity,no_candidate
1698,C00777,Owen Sarkar,C00777,partial_match,customer_id
1699,N00019,Nathan Sule,,new_entity,no_candidate
1700,N00115,Jason Magar,,new_entity,no_candidate
1701,C02006,Charvi Sundaram,C02006,conflicting,customer_id
1702,N00095,Widisha Dhingra,,new_entity,no_candidate
1703,C01647,Avi Dugar,C01647,partial_match,customer_id
1704,C00826,Krish Hari,C00826,partial_match,customer_id
1705,,,,incomplete_match,no_candidate
1706,C01456,Rohan Sastry,C01456,complete_match,customer_id
1707,C00162,Maya Kalla,C00162,complete_match,customer_id
1708,C01103,Hardik Pradhan,C01103,conflicting,customer_id
1709,C02476,Ekiya Nagarajan,C02476,partial_match,customer_id
1710,C01207,Nilima Bath,C01207,conflicting,customer_id
1711,N00065,Zilmil Ganesan,,new_entity,no_candidate
1712,N00223,Oscar Bansal,,new_entity,no_candidate
1713,C00297,Girindra More,C00297,complete_match,customer_id
1714,,chanchal nagi,C02996,partial_match,email
1715,C01696,Naveen Mutti,C01696,complete_match,customer_id
1716,C01046,Hemani Jha,C01046,partial_match,customer_id
1717,,,,incomplete_match,no_candidate
1718,N00122,Meera Mistry,,new_entity,no_candidate
1719,N00140,Anita Bhattacharyya,,new_entity,no_candidate
1720,C02725,Ekani Karnik,C02725,partial_match,customer_id
1721,C01994,Ekavir Konda,C01994,partial_match,customer_id
1722,,Ikbal Wali,C02605,partial_match,name_city
1723,N00314,Radhika Mukherjee,,new_entity,no_candidate
1724,C00491,Samarth Nanda,C00491,conflicting,customer_id
1725,N00369,Noah Minhas,,new_entity,no_candidate
1726,C02856,Ira Sura,C02856,complete_match,customer_id
1727,C00838,Vinaya Rout,C00838,complete_match,customer_id
1728,C01862,Divya Warrior,C01862,conflicting,customer_id
1729,C02236,Yashvi Doctor,C02236,conflicting,customer_id
1730,C01744,Harsh Sekhon,C01744,complete_match,customer_id
1731,N00391,Udyati Balan,,new_entity,no_candidate
1732,C02684,Vihaan Ravi,C02684,partial_match,customer_id
1733,C02949,Bachittar Sahota,C02949,conflicting,customer_id
1734,,BANJEET GANESH,C00561,partial_match,phone
1735,,,,incomplete_match,no_candidate
1736,N00229,Yachana Zacharia,,new_entity,no_candidate
1737,C01772,Triveni Jaggi,C01772,partial_match,customer_id
1738,,Oviya Thakkar,,incomplete_match,no_candidate
1739,C02308,Deepa Dar,C02308,complete_match,customer_id
1740,C01462,Ayushman Chaudhari,C01462,conflicting,customer_id
1741,N00343,Harinakshi Patla,,new_entity,no_candidate
1742,,,C02694,partial_match,email
1743,C00170,Hiral Bala,C00170,complete_match,customer_id
1744,,,,incomplete_match,no_candidate
1745,N00041,Michael Vig,,new_entity,no_candidate
1746,C00311,Sanaya Raj,C00311,partial_match,customer_id
1747,N00397,Jeevika Kohli,,new_entity,no_candidate
1748,C00107,Amrita Baral,C00107,complete_match,customer_id
1749,,Aarnav Dua,C00536,partial_match,name_city
1750,N00054,Yauvani Khatri,,new_entity,no_candidate
1751,C00096,Oliver Pai,C00096,complete_match,customer_id
1752,C02470,Parth Chowdhury,C02470,partial_match,customer_id
1753,C01242,Anjali Dash,C01242,complete_match,customer_id
1754,C00372,Anya Dave,C00372,complete_match,customer_id
1755,,baljiwan nori,C00482,partial_match,email
1756,,Quincy Khare,,incomplete_match,no_candidate
1757,N00132,Ekiya Krishnamurthy,,new_entity,no_candidate
1758,C01805,Waida Batra,C01805,partial_match,customer_id
1759,N00362,Nilima Sampath,,new_entity,no_candidate
1760,C01479,Balhaar Garde,C01479,partial_match,customer_id
1761,N00238,Fitan Chada,,new_entity,no_candidate
1762,,Jacob Nagar,,incomplete_match,no_candidate
1763,C00642,Owen Reddy,C00642,partial_match,customer_id
1764,N00154,Isha Sant,,new_entity,no_candidate
1765,C00926,Amruta Wali,C00926,complete_match,customer_id
1766,C00120,Orinder Choudhury,C00120,complete_match,customer_id
1767,,,,incomplete_match,no_candidate
1768,C01541,Wahab Gara,C01541,complete_match,customer_id
1769,C01280,Megha Tak,C01280,conflicting,customer_id
1770,C00023,Irya Nori,C00023,conflicting,customer_id
1771,C00204,Riya Ramakrishnan,C00204,partial_match,customer_id
1772,,Christopher Verma,,incomplete_match,no_candidate
1773,C02495,Janaki Master,C02495,conflicting,customer_id
1774,C02874,Unni Mand,C02874,conflicting,customer_id
1775,N00306,Forum Setty,,new_entity,no_candidate
1776,C02156,Xalak Raval,C02156,conflicting,customer_id
1777,C02456,Reyansh Saran,C02456,complete_match,customer_id
1778,C00685,Harsh Goda,C00685,conflicting,customer_id
1779,C01096,Kiaan Balay,C01096,complete_match,customer_id
1780,C00475,Triveni Balakrishnan,C00475,partial_match,customer_id
1781,C01977,Hredhaan Aggarwal,C01977,complete_match,customer_id
1782,C00983,Jasmit Doshi,C00983,complete_match,customer_id
1783,N00146,Nirja Trivedi,,new_entity,no_candidate
1784,C01084,Kashish Radhakrishnan,C01084,conflicting,customer_id
1785,N00173,Abdul Malhotra,,new_entity,no_candidate
1786,,,C01890,partial_match,email
1787,C01618,Kashish Arya,C01618,complete_match,customer_id
1788,N00052,Yoshita Handa,,new_entity,no_candidate
1789,N00163,Anita Brar,,new_entity,no_candidate
1790,,,,incomplete_match,no_candidate
1791,,,,incomplete_match,no_candidate
1792,C02164,Ryan Banerjee,C02164,conflicting,customer_id
1793,C02427,Abeer Contractor,C02427,conflicting,customer_id
1794,,vritti purohit,C02817,partial_match,email
1795,C00174,Lila Narayan,C00174,partial_match,customer_id
1796,C02901,Kashish Chahal,C02901,conflicting,customer_id
1797,N00167,Yachana Bora,,new_entity,no_candidate
1798,C00525,Tejas Aurora,C00525,partial_match,customer_id
1799,C00490,Nicholas Aurora,C00490,complete_match,customer_id
1800,N00108,Hemangini Tiwari,,new_entity,no_candidate
1801,C01592,Sanaya Bal,C01592,conflicting,customer_id
1802,C00536,Aarnav Dua,C00536,partial_match,customer_id
1803,C02304,Darika Saraf,C02304,conflicting,customer_id
1804,C00724,Riya Pathak,C00724,complete_match,customer_id
1805,N00267,Manya Sinha,,new_entity,no_candidate
1806,C02443,Xalak Mangal,C02443,partial_match,customer_id
1807,C01446,Dipta Datta,C01446,conflicting,customer_id
1808,N00107,Yahvi Ganesh,,new_entity,no_candidate
1809,N00249,Dominic Vyas,,new_entity,no_candidate
1810,C00446,Dipta Bobal,C00446,partial_match,customer_id
1811,C00857,Rachit Bassi,C00857,conflicting,customer_id
1812,C01439,Arya Sathe,C01439,complete_match,customer_id
1813,C02877,Girik Bhardwaj,C02877,complete_match,customer_id
1814,N00093,Jalsa Purohit,,new_entity,no_candidate
1815,,,C00689,partial_match,email
1816,C02310,Indira Iyengar,C02310,complete_match,customer_id
1817,C01979,Laban Vasa,C01979,conflicting,customer_id
1818,C00979,Vanya Hegde,C00979,complete_match,customer_id
1819,C00223,Faris Saini,C00223,partial_match,customer_id
1820,C01366,Lucky Gole,C01366,complete_match,customer_id
1821,C00186,Ishita Rajagopalan,C00186,partial_match,customer_id
1822,C00633,Maanas Shah,C00633,conflicting,customer_id
1823,,Anika Handa,C00652,partial_match,name_city
1824,C01444,Wakeeta Chauhan,C01444,partial_match,customer_id
1825,C02576,Anita Pandya,C02576,complete_match,customer_id
1826,C02334,Ishwar Butala,C02334,partial_match,customer_id
1827,C00259,Omkaar Buch,C00259,conflicting,customer_id
1828,C02711,Amruta Misra,C02711,partial_match,customer_id
1829,,,,incomplete_match,no_candidate
1830,N00152,Damini Ganguly,,new_entity,no_candidate
1831,C02096,Caleb Nagar,C02096,partial_match,customer_id
1832,,Victor Parmer,,incomplete_match,no_candidate
1833,C01615,Neelima Barad,C01615,partial_match,customer_id
1834,C01853,Radha Bava,C01853,complete_match,customer_id
1835,,bhavika lala,C00841,partial_match,email
1836,C00865,Ikbal Natt,C00865,complete_match,customer_id
1837,N00138,Chatura Mistry,,new_entity,no_candidate
1838,,Chakradev Bhandari,C01145,partial_match,name_city
1839,N00028,Riya Dixit,,new_entity,no_candidate
1840,C00242,Harinakshi Goda,C00242,complete_match,customer_id
1841,,,,incomplete_match,no_candidate
1842,N00199,Vamakshi Bhatia,,new_entity,no_candidate
1843,C01993,Tejas Murty,C01993,complete_match,customer_id
1844,,,,incomplete_match,no_candidate
1845,,VYANJANA PALAN,C00784,partial_match,phone
1846,C00496,Ladli Bhalla,C00496,partial_match,customer_id
1847,,Abha Tandon,,incomplete_match,no_candidate
1848,C02319,Yamini Mutti,C02319,complete_match,customer_id
1849,C01704,Chandran Swamy,C01704,complete_match,customer_id
1850,C02672,Balvan Mistry,C02672,conflicting,customer_id
1851,C01425,Ijaya Sidhu,C01425,partial_match,customer_id
1852,C00863,Ira Kaur,C00863,complete_match,customer_id
1853,C01824,Suhani Basu,C01824,partial_match,customer_id
1854,C02001,Jeremiah Balakrishnan,C02001,complete_match,customer_id
1855,C01509,Aayush Cherian,C01509,complete_match,customer_id
1856,,Theodore Bhatnagar,C02731,partial_match,name_city
1857,C01046,Hemani Jha,C01046,complete_match,customer_id
1858,C00906,Charan Yohannan,C00906,partial_match,customer_id
1859,N00116,Oeshi Sama,,new_entity,no_candidate
1860,C00199,Netra Pau,C00199,partial_match,customer_id
1861,C02462,Rajata Bhandari,C02462,conflicting,customer_id
1862,C01549,Jalsa Bawa,C01549,partial_match,customer_id
1863,C01270,Eshana Dubey,C01270,complete_match,customer_id
1864,,megha sekhon,C00438,partial_match,email
1865,C00172,Urvi Nagy,C00172,complete_match,customer_id
1866,N00048,Rishi Swaminathan,,new_entity,no_candidate
1867,C01189,Chaitaly Taneja,C01189,partial_match,customer_id
1868,C02077,Sneha Rai,C02077,partial_match,customer_id
1869,C00396,Bina Ravi,C00396,complete_match,customer_id
1870,N00370,Bakhshi Divan,,new_entity,no_candidate
1871,C02081,Vyanjana Apte,C02081,partial_match,customer_id
1872,C00929,Widisha Ramaswamy,C00929,partial_match,customer_id
1873,C00754,Nidra Bera,C00754,complete_match,customer_id
1874,C02458,Vrinda Venkatesh,C02458,partial_match,customer_id
1875,N00374,Ekavir Sur,,new_entity,no_candidate
1876,C00178,Gunbir Anand,C00178,conflicting,customer_id
1877,,,,incomplete_match,no_candidate
1878,C02222,Vedant Sawhney,C02222,complete_match,customer_id
1879,C02962,Deepa Sodhi,C02962,partial_match,customer_id
1880,,,C02813,partial_match,email
1881,N00261,Inaya Wagle,,new_entity,no_candidate
1882,C02268,David Bora,C02268,partial_match,customer_id
1883,C00736,Falak Batta,C00736,complete_match,customer_id
1884,C02745,Oeshi Butala,C02745,conflicting,customer_id
1885,C00691,Champak Loke,C00691,conflicting,customer_id
1886,,charles chaudhari,C01123,partial_match,email
1887,,sai shukla,C02413,partial_match,email
1888,,Vanya Sabharwal,C02885,partial_match,name_city
1889,N00130,Edhitha Basak,,new_entity,no_candidate
1890,C02329,Yochana Raman,C02329,complete_match,customer_id
1891,,Yashodhara Gandhi,C02931,partial_match,name_city
1892,C01927,Krish Arya,C01927,conflicting,customer_id
1893,N00045,Balendra Misra,,new_entity,no_candidate
1894,C00616,Zarna Saraf,C00616,partial_match,customer_id
1895,N00206,Ekansh Chaudhari,,new_entity,no_candidate
1896,C00560,Upasna Gara,C00560,conflicting,customer_id
1897,C02984,Watika Kalita,C02984,complete_match,customer_id
1898,C01186,Vihaan Gupta,C01186,complete_match,customer_id
1899,,Alexander Bera,C00530,partial_match,name_city
1900,C02223,Ekani Prashad,C02223,complete_match,customer_id
1901,,madhavi agate,C00400,partial_match,email
1902,C02539,Zashil Ranganathan,C02539,complete_match,customer_id
1903,C02021,Harsh Chatterjee,C02021,conflicting,customer_id
1904,N00299,Pavani Gera,,new_entity,no_candidate
1905,C02870,Hiral Biswas,C02870,conflicting,customer_id
1906,C02490,Falak Gole,C02490,conflicting,customer_id
1907,C01729,George Deol,C01729,partial_match,customer_id
1908,C02055,Zaitra Dubey,C02055,complete_match,customer_id
1909,N00396,Qabil Ram,,new_entity,no_candidate
1910,C01841,Oliver Hegde,C01841,partial_match,customer_id
1911,C01313,Mugdha Khurana,C01313,partial_match,customer_id
1912,,,,incomplete_match,no_candidate
1913,C01660,Kritika Rau,C01660,conflicting,customer_id
1914,N00204,Thomas Buch,,new_entity,no_candidate
1915,C00774,Qabil Hegde,C00774,complete_match,customer_id
1916,,MADHAV PRABHU,C00996,partial_match,phone
1917,N00104,Guneet Mahajan,,new_entity,no_candidate
1918,N00176,Chatura Verma,,new_entity,no_candidate
1919,,,C02042,partial_match,email
1920,,Triya Arora,,incomplete_match,no_candidate
1921,C01617,Jonathan Rege,C01617,partial_match,customer_id
1922,C00686,Urmi Borde,C00686,complete_match,customer_id
1923,N00274,Warjas Kar,,new_entity,no_candidate
1924,C02161,Vincent Barman,C02161,conflicting,customer_id
1925,C01759,Maanas Ben,C01759,complete_match,customer_id
1926,C01936,Zehaan Tailor,C01936,conflicting,customer_id
1927,C00728,Adya Nath,C00728,complete_match,customer_id
1928,C00747,Viraj Thakkar,C00747,complete_match,customer_id
1929,C02299,Yatin Kar,C02299,partial_match,customer_id
1930,C01171,Rayaan Cheema,C01171,partial_match,customer_id
1931,N00169,Ucchal Deo,,new_entity,no_candidate
1932,C02452,Michael Kannan,C02452,conflicting,customer_id
1933,C01064,Veer Sanghvi,C01064,complete_match,customer_id
1934,N00166,Reva Pillay,,new_entity,no_candidate
1935,,,C00893,partial_match,email
1936,N00195,Upadhriti Issac,,new_entity,no_candidate
1937,N00213,Lavanya Dubey,,new_entity,no_candidate
1938,N00175,Damini Upadhyay,,new_entity,no_candidate
1939,C02416,Yadavi Singh,C02416,complete_match,customer_id
1940,C02403,Wridesh Kurian,C02403,conflicting,customer_id
1941,C00971,Amol Dhaliwal,C00971,conflicting,customer_id
1942,C00658,Harinakshi Dhar,C00658,complete_match,customer_id
1943,C00539,Warinder Bava,C00539,conflicting,customer_id
1944,C02844,Tanmayi Chhabra,C02844,partial_match,customer_id
1945,C01604,Ojasvi Tripathi,C01604,partial_match,customer_id
1946,C00609,Ishanvi Sastry,C00609,conflicting,customer_id
1947,C01050,Megha Char,C01050,complete_match,customer_id
1948,,,,incomplete_match,no_candidate
1949,N00243,Chandresh Lata,,new_entity,no_candidate
1950,C02157,Madhav Singh,C02157,partial_match,customer_id
1951,,,,incomplete_match,no_candidate
1952,N00164,Frado Salvi,,new_entity,no_candidate
1953,,,,incomplete_match,no_candidate
1954,C02262,Zehaan Rastogi,C02262,partial_match,customer_id
1955,,,,incomplete_match,no_candidate
1956,C01118,Qasim Pai,C01118,partial_match,customer_id
1957,C00221,Yuvraj Dutt,C00221,partial_match,customer_id
1958,C02230,Abeer Misra,C02230,complete_match,customer_id
1959,C02785,Adweta Dugar,C02785,conflicting,customer_id
1960,C01745,Christopher Sharma,C01745,partial_match,customer_id
1961,C01036,Teerth Dube,C01036,complete_match,customer_id
1962,,aadi tara,C00849,partial_match,email
1963,N00160,Simon Mody,,new_entity,no_candidate
1964,,Vrinda Pathak,C00139,partial_match,name_city
1965,C01867,Aditya Dixit,C01867,partial_match,customer_id
1966,,Pranav Bedi,,incomplete_match,no_candidate
1967,C02983,Manan Kale,C02983,partial_match,customer_id
1968,N00250,Janaki Chowdhury,,new_entity,no_candidate
1969,N00237,Reva Padmanabhan,,new_entity,no_candidate
1970,C00207,Chanchal Gour,C00207,partial_match,customer_id
1971,,,,incomplete_match,no_candidate
1972,C02156,Abhimanyu Nayar,C02156,complete_match,customer_id
1973,,Chakradhar Badal,,incomplete_match,no_candidate
1974,C02192,Ishanvi Boase,C02192,complete_match,customer_id
1975,,,,incomplete_match,no_candidate
1976,C00648,Ojasvi Kota,C00648,partial_match,customer_id
1977,C01872,Avi Memon,C01872,partial_match,customer_id
1978,,Samesh Sundaram,C01548,partial_match,name_city
1979,C01364,Neha Baria,C01364,partial_match,customer_id
1980,C00931,Nirja Sha,C00931,conflicting,customer_id
1981,C00892,Chandresh Rai,C00892,complete_match,customer_id
1982,C00575,Kavya Chhabra,C00575,complete_match,customer_id
1983,C00891,Dayamai Khatri,C00891,conflicting,customer_id
1984,N00265,Parth Patla,,new_entity,no_candidate
1985,N00323,Warjas Jaggi,,new_entity,no_candidate
1986,,Yauvani Soman,C02667,partial_match,name_city
1987,C02772,Kashish Prabhu,C02772,complete_match,customer_id
1988,N00228,Faraj Patil,,new_entity,no_candidate
1989,C02827,Ishani Gopal,C02827,complete_match,customer_id
1990,,Alexander Bajwa,C01930,partial_match,name_city
1991,C01102,Raksha Seshadri,C01102,conflicting,customer_id
1992,N00269,Yashawini Contractor,,new_entity,no_candidate
1993,N00281,Ranbir Bali,,new_entity,no_candidate
1994,N00080,Xiti Sundaram,,new_entity,no_candidate
1995,N00170,Peter Tak,,new_entity,no_candidate
1996,C00658,Harinakshi Dhar,C00658,conflicting,customer_id
1997,,Amaira Behl,C02891,partial_match,name_city
1998,,Aarna Chakraborty,C02858,partial_match,name_city
1999,C00284,Rishi Shetty,C00284,complete_match,customer_id
2000,,Aarnav Amble,C02921,partial_match,name_city
2001,C01290,Ubika Ghosh,C01290,complete_match,customer_id
